crime_id,date,category,description,latitude,longitude,location_description,arrest,domestic,district,ward,arrest_probability,risk_score,risk_level
CR-2024-003316,2025-05-31 06:23:23,CRIMINAL DAMAGE,GRAFFITI,41.76906544255638,-87.64806044876508,PARK,False,False,D-02,W-32,0.1949337078669012,0.3757,MEDIUM
CR-2023-003057,2024-09-18 05:00:11,CRIMINAL DAMAGE,GRAFFITI,41.77372538527254,-87.65477563187869,RESIDENCE,False,False,D-14,W-36,0.16874220047697372,0.3879,MEDIUM
CR-2023-002994,2024-10-30 22:01:52,PETTY THEFT,SALE/MANUFACTURE,41.7897735259592,-87.63884966703108,RESIDENCE,False,False,D-06,W-46,0.28664844906096165,0.3329,MEDIUM
CR-2024-000874,2025-05-21 09:06:03,BURGLARY,FORCIBLE ENTRY,41.88401246909878,-87.7088811703338,RESIDENCE,False,False,D-03,W-18,0.10427874397438221,0.5971,HIGH
CR-2024-000847,2024-07-06 01:13:40,ROBBERY,ARMED ROBBERY,41.950927591590926,-87.61652142001883,PARKING LOT,False,False,D-10,W-21,0.1557230256066371,0.8443,CRITICAL
CR-2024-005059,2025-10-09 16:19:00,MOTOR VEHICLE THEFT,AUTOMOBILE,41.86704388804883,-87.74711246419406,PARK,False,False,D-08,W-46,0.18690251559739213,0.5421,HIGH
CR-2025-000119,2025-05-02 13:24:11,MOTOR VEHICLE THEFT,AUTOMOBILE,41.76235533838079,-87.6076891666301,SIDEWALK,False,False,D-08,W-04,0.11186691286852474,0.5921,HIGH
CR-2023-002115,2025-04-16 23:36:27,CRIMINAL DAMAGE,TO VEHICLE,41.85453677814312,-87.60946640596435,PARK,False,False,D-04,W-25,0.09778781051893369,0.421,MEDIUM
CR-2025-003551,2024-08-18 13:57:42,ROBBERY,ARMED ROBBERY,41.8796396829281,-87.63426694234336,ALLEY,True,False,D-02,W-19,0.1906873607895327,0.8093,CRITICAL
CR-2025-002618,2023-04-21 12:59:15,NARCOTICS,POSSESSION OF HEROIN,41.85713291782364,-87.61176135242162,APARTMENT,False,False,D-06,W-28,0.8086304538874568,0.1276,LOW
CR-2023-001764,2025-03-29 20:33:25,ROBBERY,STRONGARM ROBBERY,41.91176635505588,-87.67632619823279,SIDEWALK,False,False,D-11,W-17,0.1473162627446606,0.8527,CRITICAL
CR-2025-004553,2023-02-10 14:34:36,ASSAULT,SIMPLE ASSAULT,41.88948472543191,-87.62307882488481,ALLEY,False,True,D-05,W-25,0.1367054905771824,0.8633,CRITICAL
CR-2024-000637,2024-08-23 03:52:57,ROBBERY,ARMED ROBBERY,41.90243575859963,-87.72434909555449,STREET,True,False,D-08,W-27,0.18107917934644058,0.8189,CRITICAL
CR-2023-002595,2023-06-15 16:06:45,NARCOTICS,POSSESSION OF COCAINE,41.76301475299428,-87.63003231717519,PARK,True,False,D-07,W-04,0.6820073912924568,0.212,LOW
CR-2023-004101,2025-07-25 07:02:04,CRIMINAL DAMAGE,TO VEHICLE,41.765390591525325,-87.64903709804578,PARKING LOT,False,False,D-11,W-49,0.17881635447058178,0.3832,MEDIUM
CR-2023-004407,2024-02-09 12:09:20,NARCOTICS,POSSESSION OF COCAINE,41.882792984772365,-87.62881393509929,RESIDENCE,True,False,D-08,W-07,0.7310711844143503,0.1793,LOW
CR-2025-000968,2023-11-07 03:07:55,MOTOR VEHICLE THEFT,TRUCK,41.95347479322989,-87.64594613656469,RESIDENCE,True,False,D-12,W-44,0.13560815378301777,0.5763,HIGH
CR-2025-005387,2024-03-09 03:42:35,ROBBERY,STRONGARM ROBBERY,41.91649422733322,-87.7230020147092,PARK,False,False,D-10,W-49,0.25068962488559954,0.7493,HIGH
CR-2023-001689,2025-07-19 03:56:38,CRIMINAL DAMAGE,TO PROPERTY,41.95851931106912,-87.66986544404813,PARKING LOT,False,False,D-03,W-21,0.12698165981483459,0.4074,MEDIUM
CR-2023-001854,2025-01-30 22:08:06,THEFT,RETAIL THEFT,41.78950167153796,-87.62801382379399,ALLEY,False,False,D-04,W-01,0.23816106269810464,0.3555,MEDIUM
CR-2023-004275,2024-03-04 05:20:37,ROBBERY,STRONGARM ROBBERY,41.85816488544165,-87.64093492019315,SIDEWALK,False,False,D-10,W-12,0.14468553055427344,0.8553,CRITICAL
CR-2023-000444,2023-12-16 17:47:36,ASSAULT,SIMPLE ASSAULT,41.96021309661385,-87.63312592838834,ALLEY,True,False,D-14,W-15,0.2601858072454032,0.7398,HIGH
CR-2025-001850,2023-04-03 04:07:27,ASSAULT,SIMPLE ASSAULT,41.89407757948572,-87.6080107488177,PARK,False,False,D-11,W-48,0.1374787296371037,0.8625,CRITICAL
CR-2024-004129,2023-07-01 02:43:48,NARCOTICS,POSSESSION OF COCAINE,41.77082080835744,-87.6222796910897,COMMERCIAL BUILDING,True,False,D-09,W-28,0.7844097375875025,0.1437,LOW
CR-2024-004036,2023-06-25 09:34:15,MOTOR VEHICLE THEFT,MOTORCYCLE,41.86882452469934,-87.64172340470503,STREET,False,False,D-09,W-41,0.18925143594501426,0.5405,HIGH
CR-2023-000927,2025-03-26 20:48:26,THEFT,RETAIL THEFT,41.89310873477065,-87.63985930313615,APARTMENT,False,False,D-12,W-15,0.10505243964977487,0.4176,MEDIUM
CR-2025-004508,2024-08-13 17:50:31,ROBBERY,STRONGARM ROBBERY,41.85259059125524,-87.6408211482021,PARK,False,False,D-11,W-48,0.11123550131149162,0.8888,CRITICAL
CR-2023-001590,2023-12-07 02:42:10,ROBBERY,ARMED ROBBERY,41.803360552800704,-87.61594643635166,ALLEY,False,False,D-13,W-42,0.12427998830201928,0.8757,CRITICAL
CR-2023-003114,2025-07-24 22:17:58,BATTERY,SIMPLE BATTERY,41.79963309431457,-87.64479128811284,ALLEY,True,False,D-01,W-16,0.6811357868745048,0.3189,MEDIUM
CR-2025-005807,2025-07-12 02:36:53,MOTOR VEHICLE THEFT,MOTORCYCLE,41.94105771659855,-87.65466821987694,COMMERCIAL BUILDING,False,False,D-08,W-01,0.17791362473825134,0.5481,HIGH
CR-2025-000101,2024-08-14 02:28:48,BURGLARY,FORCIBLE ENTRY,41.80597628107938,-87.60265494869913,ALLEY,True,False,D-06,W-22,0.12871106820685074,0.5809,HIGH
CR-2023-004911,2025-06-24 21:16:28,ROBBERY,STRONGARM ROBBERY,41.75873725927436,-87.64048050994974,PARK,False,False,D-02,W-17,0.18641162133217087,0.8136,CRITICAL
CR-2023-004335,2024-02-29 11:06:33,MOTOR VEHICLE THEFT,TRUCK,41.80692341281016,-87.58975928532652,ALLEY,True,False,D-08,W-28,0.25146755421231154,0.499,MEDIUM
CR-2024-004528,2023-03-08 06:03:59,ROBBERY,STRONGARM ROBBERY,41.87534689516976,-87.63152426397238,STREET,False,False,D-15,W-06,0.15833717436590117,0.8417,CRITICAL
CR-2025-005507,2025-10-04 22:24:09,MOTOR VEHICLE THEFT,,41.802440475338784,-87.62708704844391,ALLEY,False,False,D-03,W-10,0.1403807660541013,0.5731,HIGH
CR-2023-002583,2023-07-19 13:38:01,ROBBERY,STRONGARM ROBBERY,41.871535746859664,-87.72961105226334,PARK,False,True,D-11,W-10,0.11338481160697049,0.8866,CRITICAL
CR-2025-000611,2023-05-28 10:46:58,MOTOR VEHICLE THEFT,AUTOMOBILE,41.7947444220233,-87.61865502256371,PARK,False,False,D-15,W-36,0.1543334673070673,0.5638,HIGH
CR-2023-002505,2024-11-10 20:15:26,THEFT,RETAIL THEFT,41.90207482711462,-87.61879678279742,PARK,False,False,D-10,W-36,0.12031583713284204,0.4105,MEDIUM
CR-2025-002765,2025-02-27 22:16:00,BATTERY,DOMESTIC BATTERY,41.81120150835817,-87.64772929316509,PARKING LOT,True,False,D-08,W-22,0.7503853308302384,0.2496,LOW
CR-2023-001989,2025-04-26 22:17:54,ROBBERY,STRONGARM ROBBERY,41.88662154807693,-87.64554483248365,PARKING LOT,False,False,D-09,W-09,0.14015980254355748,0.8598,CRITICAL
CR-2023-005604,2025-03-24 00:39:54,BURGLARY,RESIDENTIAL,41.88540263103452,-87.60464140610539,APARTMENT,False,False,D-15,W-46,0.13306690309750507,0.578,HIGH
CR-2024-001039,2023-05-02 00:26:48,THEFT,PETTY THEFT,41.87600830586479,-87.63655283897278,PARKING LOT,False,False,D-03,W-23,0.11482558387994664,0.4131,MEDIUM
CR-2025-003293,2024-12-11 19:11:38,ASSAULT,SIMPLE ASSAULT,41.97702304235524,-87.6605007250036,STREET,True,False,D-01,W-48,0.17336645341122697,0.8266,CRITICAL
CR-2024-005149,2023-08-24 23:37:05,CRIMINAL DAMAGE,TO VEHICLE,41.97012960245781,-87.64638480297566,SIDEWALK,False,False,D-03,W-26,0.150327287088342,0.3965,MEDIUM
CR-2024-004321,2024-08-12 19:28:12,CRIMINAL DAMAGE,TO VEHICLE,41.89525042295309,-87.6270271201891,COMMERCIAL BUILDING,False,False,D-12,W-36,0.08884059472093866,0.4252,MEDIUM
CR-2024-003301,2024-09-20 08:21:15,MOTOR VEHICLE THEFT,TRUCK,41.89178930483811,-87.62347424600496,SIDEWALK,True,False,D-06,W-36,0.1581678669395963,0.5612,HIGH
CR-2023-003330,2023-05-16 23:55:09,BURGLARY,RESIDENTIAL,41.96506315533259,-87.66790498590008,ALLEY,False,False,D-02,W-15,0.1202933169127496,0.5865,HIGH
CR-2024-002632,2023-05-07 14:12:44,BATTERY,DOMESTIC BATTERY,41.80867714636933,-87.64946512566651,SIDEWALK,False,True,D-01,W-19,0.8066927988601654,0.1933,LOW
CR-2024-004855,2025-07-17 16:26:38,NARCOTICS,POSSESSION OF COCAINE,41.8623961737484,-87.61963045043656,ALLEY,True,False,D-09,W-26,0.718440456870098,0.1877,LOW
CR-2025-005615,2025-03-24 02:01:04,THEFT,RETAIL THEFT,41.95445943747175,-87.66708320775977,PARKING LOT,False,False,D-09,W-23,0.10953847610069666,0.4155,MEDIUM
CR-2025-004436,2024-06-13 16:21:23,MOTOR VEHICLE THEFT,AUTOMOBILE,41.851577646323705,-87.63431011540666,COMMERCIAL BUILDING,False,False,D-15,W-06,0.11244368008961696,0.5917,HIGH
CR-2023-001380,2025-06-24 12:41:17,ASSAULT,SIMPLE ASSAULT,41.88754294376333,-87.64186473639491,SIDEWALK,False,False,D-15,W-13,0.12655616398394098,0.8734,CRITICAL
CR-2025-000470,2023-09-06 11:06:32,ROBBERY,STRONGARM ROBBERY,41.92279391202658,-87.6378508534344,SIDEWALK,False,True,D-01,W-05,0.18294959294617857,0.8171,CRITICAL
CR-2023-005976,2024-06-14 21:31:29,ASSAULT,SIMPLE ASSAULT,41.87206534965871,-87.67470559903991,SIDEWALK,False,False,D-04,W-35,0.1680407366929307,0.832,CRITICAL
CR-2023-000492,2023-04-04 23:28:14,MOTOR VEHICLE THEFT,TRUCK,41.778809936522734,-87.65795911722982,ALLEY,False,False,D-15,W-31,0.16685830572328839,0.5554,HIGH
CR-2025-000812,2023-11-10 06:43:24,THEFT,PETTY THEFT,41.98586595552435,-87.6336990386857,PARK,False,False,D-10,W-03,0.16810228079487016,0.3882,MEDIUM
CR-2024-001855,2025-08-02 09:13:13,BATTERY,DOMESTIC BATTERY,41.743002261903285,-87.6618953954107,PARK,True,True,D-14,W-24,0.878603056473826,0.1214,LOW
CR-2024-004258,2024-07-16 10:10:59,CRIMINAL DAMAGE,TO VEHICLE,41.86418940491456,-87.61047349566245,APARTMENT,False,True,D-14,W-38,0.18501536874785912,0.3803,MEDIUM
CR-2024-001249,2025-05-30 11:55:39,THEFT,GRAND THEFT,41.88995557844078,-87.62469923058147,SIDEWALK,False,False,D-15,W-34,0.09978236870218053,0.4201,MEDIUM
CR-2025-000329,2024-07-12 10:51:06,BURGLARY,FORCIBLE ENTRY,41.95236169521536,-87.65818720823847,PARK,False,False,D-12,W-44,0.10064664516945106,0.5996,HIGH
CR-2023-000609,2025-05-10 02:16:07,THEFT,PETTY THEFT,41.931693058934805,-87.61239701744454,PARKING LOT,False,False,D-15,W-12,0.11457263945765578,0.4132,MEDIUM
CR-2025-002471,2025-05-31 16:07:17,NARCOTICS,POSSESSION OF COCAINE,41.879342488557775,-87.64072257851456,STREET,True,False,D-11,W-24,0.7170755879092083,0.1886,LOW
CR-2023-000360,2024-07-23 06:34:54,MOTOR VEHICLE THEFT,MOTORCYCLE,41.7865950442223,-87.67175420981643,ALLEY,False,False,D-08,W-21,0.17991327037170451,0.5467,HIGH
CR-2023-005550,2025-08-19 02:25:21,CRIMINAL DAMAGE,GRAFFITI,41.88366301688707,-87.64467001588352,RESIDENCE,False,False,D-03,W-35,0.10388558300493639,0.4182,MEDIUM
CR-2024-005110,2023-08-21 21:08:09,CRIMINAL DAMAGE,TO VEHICLE,41.89784264122295,-87.63277853780322,SIDEWALK,True,False,D-11,W-12,0.07961998901494584,0.4295,MEDIUM
CR-2024-003283,2023-06-05 05:15:18,NARCOTICS,POSSESSION OF HEROIN,41.90022668546465,-87.63270141442872,APARTMENT,False,True,D-07,W-10,0.7381014359859184,0.1746,LOW
CR-2023-000675,2025-01-04 00:30:21,ROBBERY,ARMED ROBBERY,41.86054830460911,-87.6568297065637,PARKING LOT,False,False,D-03,W-49,0.3101269827860784,0.6899,HIGH
CR-2025-001175,2024-01-15 09:53:56,CRIMINAL DAMAGE,TO VEHICLE,41.96959872768093,-87.64295988100847,ALLEY,False,False,D-01,W-13,0.19457171044344176,0.3759,MEDIUM
CR-2025-004421,2025-10-22 22:30:14,ASSAULT,SIMPLE ASSAULT,41.946995527588506,-87.66104219009725,PARKING LOT,True,False,D-02,W-40,0.15525171382394862,0.8447,CRITICAL
CR-2023-004698,2023-07-14 04:27:40,ROBBERY,STRONGARM ROBBERY,41.79482270197507,-87.64087813196112,APARTMENT,False,False,D-14,W-20,0.19653527821433822,0.8035,CRITICAL
CR-2023-000291,2025-07-08 17:41:08,CRIMINAL DAMAGE,TO VEHICLE,41.8875917279916,-87.59573960713294,RESIDENCE,False,False,D-13,W-10,0.07232829082537678,0.4329,MEDIUM
CR-2023-000966,2024-12-14 21:19:12,MOTOR VEHICLE THEFT,TRUCK,41.7672672385805,-87.63164870885761,APARTMENT,True,False,D-15,W-01,0.17221488852823433,0.5519,HIGH
CR-2025-001655,2023-06-12 09:10:39,BURGLARY,FORCIBLE ENTRY,41.859326265742425,-87.71880946956902,STREET,False,False,D-05,W-07,0.15866289017160076,0.5609,HIGH
CR-2025-003347,2025-08-18 19:31:30,NARCOTICS,POSSESSION OF HEROIN,41.889972410935606,-87.74633159133899,RESIDENCE,True,False,D-07,W-28,0.8042900994678488,0.1305,LOW
CR-2024-002344,2024-03-02 01:02:01,BATTERY,SIMPLE BATTERY,41.85644593606746,-87.63704364759191,SIDEWALK,False,False,D-03,W-14,0.823445680282789,0.1766,LOW
CR-2023-002241,2024-08-17 13:42:47,MOTOR VEHICLE THEFT,AUTOMOBILE,41.86538722874833,-87.71693899830466,APARTMENT,False,False,D-15,W-04,0.12938128686286707,0.5804,HIGH
CR-2023-004164,2024-05-21 23:15:21,BURGLARY,COMMERCIAL,41.87894765972699,-87.63167382392986,PARK,False,False,D-01,W-41,0.1009098051053127,0.5994,HIGH
CR-2023-002862,2024-06-10 23:07:18,CRIMINAL DAMAGE,GRAFFITI,41.76770096653875,-87.65937015339722,ALLEY,False,False,D-12,W-09,0.12384347942658087,0.4089,MEDIUM
CR-2024-003106,2024-06-24 15:34:50,BATTERY,DOMESTIC BATTERY,41.87095172865172,-87.64936884165701,PARK,True,False,D-03,W-23,0.7110016003682378,0.289,MEDIUM
CR-2023-001107,2025-01-28 06:57:11,CRIMINAL DAMAGE,GRAFFITI,41.93899915704481,-87.64998243540695,SIDEWALK,False,False,D-01,W-14,0.21360725143844364,0.367,MEDIUM
CR-2025-002261,2024-01-05 17:03:06,NARCOTICS,POSSESSION OF COCAINE,41.88554600176601,-87.59867402440977,COMMERCIAL BUILDING,True,False,D-08,W-15,0.7671659597170144,0.1552,LOW
CR-2023-000678,2024-09-09 09:15:54,CRIMINAL DAMAGE,TO PROPERTY,41.86990633327622,-87.62392293991897,APARTMENT,False,False,D-13,W-24,0.1367193644319759,0.4029,MEDIUM
CR-2024-001267,2024-09-11 18:53:07,MOTOR VEHICLE THEFT,,41.871839497795925,-87.63422634871357,COMMERCIAL BUILDING,False,False,D-09,W-26,0.14488928682221158,0.5701,HIGH
CR-2023-005673,2025-08-29 20:42:41,BATTERY,DOMESTIC BATTERY,41.772071193837,-87.59539288561913,SIDEWALK,True,False,D-03,W-45,0.7340287942389969,0.266,MEDIUM
CR-2024-001690,2025-06-09 16:56:07,BATTERY,AGGRAVATED BATTERY,41.833026401695165,-87.59923628514142,APARTMENT,True,False,D-01,W-39,0.689619399699418,0.3104,MEDIUM
CR-2025-005681,2024-05-24 21:20:32,ROBBERY,ARMED ROBBERY,41.757363914263394,-87.62656277652441,ALLEY,False,False,D-15,W-47,0.09874498935675782,0.9013,CRITICAL
CR-2024-004546,2024-05-25 22:18:50,NARCOTICS,SALE/MANUFACTURE,41.86075167174399,-87.61058142019716,STREET,True,False,D-03,W-14,0.7894213462030409,0.1404,LOW
CR-2025-005882,2023-11-16 04:52:15,THEFT,RETAIL THEFT,41.87704930334409,-87.61891871759263,PARK,False,False,D-11,W-48,0.10652669365916054,0.417,MEDIUM
CR-2023-000813,2023-02-19 21:55:12,CRIMINAL DAMAGE,GRAFFITI,41.939453562086825,-87.62967967276529,STREET,False,True,D-10,W-28,0.22293156829594338,0.3626,MEDIUM
CR-2024-001618,2025-12-10 15:56:33,MOTOR VEHICLE THEFT,AUTOMOBILE,41.80408609932988,-87.66037306670006,ALLEY,False,False,D-05,W-37,0.15381031387290275,0.5641,HIGH
CR-2024-004660,2024-09-20 13:18:51,ROBBERY,STRONGARM ROBBERY,41.87136637419031,-87.63589165535535,ALLEY,False,False,D-08,W-50,0.11755075328023773,0.8824,CRITICAL
CR-2025-002402,2023-04-18 23:52:27,NARCOTICS,POSSESSION OF COCAINE,41.77233133130784,-87.66889734921436,STREET,True,False,D-05,W-39,0.7136975771527585,0.1909,LOW
CR-2024-002230,2023-11-17 04:23:23,ASSAULT,AGGRAVATED ASSAULT,41.97217193646174,-87.61831275717226,STREET,False,False,D-04,W-01,0.34127609927901315,0.6587,HIGH
CR-2023-005553,2023-02-05 08:34:28,MOTOR VEHICLE THEFT,AUTOMOBILE,41.79195051587777,-87.64258003750942,RESIDENCE,False,False,D-02,W-25,0.1636788220962384,0.5575,HIGH
CR-2025-003644,2024-01-12 13:51:33,BATTERY,SIMPLE BATTERY,41.9656687456038,-87.65561126177741,PARKING LOT,False,False,D-13,W-05,0.7637963087428795,0.2362,LOW
CR-2025-004850,2023-12-29 09:25:52,BATTERY,AGGRAVATED BATTERY,41.87441006992466,-87.62309944583787,COMMERCIAL BUILDING,False,False,D-01,W-12,0.7398740003347293,0.2601,MEDIUM
CR-2023-005202,2025-08-14 06:40:13,BURGLARY,FORCIBLE ENTRY,41.87301151839407,-87.70808898938584,ALLEY,False,False,D-03,W-30,0.12278527999021546,0.5848,HIGH
CR-2024-000229,2024-05-28 03:37:31,ROBBERY,STRONGARM ROBBERY,41.86979526041979,-87.64776816838884,APARTMENT,True,False,D-15,W-13,0.12641213595022804,0.8736,CRITICAL
CR-2023-002418,2023-02-10 20:08:24,CRIMINAL DAMAGE,TO VEHICLE,41.9390300777328,-87.6704753051587,RESIDENCE,False,False,D-14,W-49,0.2175629544582445,0.3651,MEDIUM
CR-2023-002793,2024-11-26 04:45:30,ROBBERY,ARMED ROBBERY,41.86843489599468,-87.67088710309207,STREET,False,True,D-09,W-06,0.1812962691810176,0.8187,CRITICAL
CR-2023-003768,2024-08-09 23:54:13,NARCOTICS,POSSESSION OF HEROIN,41.768113608886,-87.682002180378,ALLEY,True,False,D-09,W-31,0.7651216063919193,0.1566,LOW
CR-2024-000766,2024-08-06 18:48:07,NARCOTICS,POSSESSION OF HEROIN,41.886417018855326,-87.72955684655338,PARK,True,False,D-01,W-31,0.7573625506725185,0.1618,LOW
CR-2024-001093,2025-08-12 23:23:22,BATTERY,SIMPLE BATTERY,41.919920856951,-87.66063304658468,PARK,True,True,D-05,W-16,0.6199248112107523,0.3801,MEDIUM
CR-2025-000131,2024-12-09 01:14:53,BATTERY,AGGRAVATED BATTERY,41.883574653198615,-87.67578775282668,COMMERCIAL BUILDING,False,True,D-11,W-18,0.6907896636784124,0.3092,MEDIUM
CR-2024-000193,2025-12-09 18:12:56,CRIMINAL DAMAGE,TO VEHICLE,41.88322633963666,-87.60165743741176,PARK,True,False,D-04,W-18,0.13399701326758337,0.4041,MEDIUM
CR-2025-002891,2025-09-04 02:55:38,BATTERY,,41.88883183705956,-87.68913201345816,SIDEWALK,True,False,D-10,W-04,0.6632254509670137,0.3368,MEDIUM
CR-2023-003333,2025-04-28 11:40:23,BATTERY,DOMESTIC BATTERY,41.85929740981442,-87.63302432257119,STREET,True,False,D-03,W-50,0.7234089372949148,0.2766,MEDIUM
CR-2025-000197,2024-09-03 06:48:15,THEFT,RETAIL THEFT,41.80838600301803,-87.64072939130263,RESIDENCE,False,False,D-05,W-17,0.14667438186700588,0.3982,MEDIUM
CR-2023-005520,2024-01-05 20:10:01,ROBBERY,ARMED ROBBERY,41.870508660632126,-87.64679563521067,APARTMENT,False,True,D-11,W-08,0.1336265641355082,0.8664,CRITICAL
CR-2025-003386,2025-04-24 03:47:32,ASSAULT,AGGRAVATED ASSAULT,41.840683360571546,-87.7479272009013,RESIDENCE,False,False,D-10,W-36,0.13529669508176034,0.8647,CRITICAL
CR-2023-003444,2023-08-11 02:22:08,THEFT,RETAIL THEFT,41.76306818238224,-87.63141900257968,ALLEY,False,False,D-05,W-07,0.15065814194059815,0.3964,MEDIUM
CR-2025-005006,2025-10-26 12:35:48,ASSAULT,AGGRAVATED ASSAULT,41.85836303887673,-87.63678926467108,SIDEWALK,True,False,D-02,W-20,0.17988457539089597,0.8201,CRITICAL
CR-2025-002285,2023-01-15 13:11:51,NARCOTICS,POSSESSION OF HEROIN,41.76398971480078,-87.63647954431069,APARTMENT,True,False,D-05,W-09,0.8010969880051413,0.1326,LOW
CR-2024-004114,2024-10-12 22:55:08,MOTOR VEHICLE THEFT,,41.87440143418611,-87.6187730183042,APARTMENT,False,False,D-02,W-37,0.15865192367617498,0.5609,HIGH
CR-2024-001798,2024-12-25 13:21:10,THEFT,PETTY THEFT,41.8634993174296,-87.61469299995291,ALLEY,False,False,D-05,W-20,0.11284522006088446,0.414,MEDIUM
CR-2025-002117,2025-09-26 12:06:48,BATTERY,,41.73982414233572,-87.6584864916127,COMMERCIAL BUILDING,True,False,D-11,W-02,0.7688685345975883,0.2311,LOW
CR-2023-004089,2025-12-12 19:43:24,ROBBERY,ARMED ROBBERY,41.96354064130108,-87.66035249737605,SIDEWALK,False,False,D-09,W-42,0.10935284653587792,0.8906,CRITICAL
CR-2024-002326,2025-06-06 11:16:00,THEFT,PETTY THEFT,41.87878345821713,-87.62044889292581,SIDEWALK,True,False,D-07,W-17,0.17963328955238422,0.3828,MEDIUM
CR-2025-004334,2025-10-23 17:14:45,ASSAULT,AGGRAVATED ASSAULT,41.88387449624072,-87.61782149990334,PARK,False,False,D-15,W-19,0.12789172361615872,0.8721,CRITICAL
CR-2023-003267,2023-09-30 01:43:52,MOTOR VEHICLE THEFT,MOTORCYCLE,41.86781487623615,-87.61749552438236,SIDEWALK,False,False,D-04,W-23,0.16906544912584928,0.554,HIGH
CR-2025-002897,2023-04-14 01:21:36,THEFT,FROM BUILDING,41.87382744593387,-87.6313929113506,STREET,False,False,D-11,W-29,0.07884238302994254,0.4299,MEDIUM
CR-2025-000164,2025-05-02 23:52:04,ROBBERY,ARMED ROBBERY,41.96088239634104,-87.64273308981471,STREET,False,False,D-01,W-26,0.20285526936419118,0.7971,CRITICAL
CR-2024-002464,2023-09-24 14:25:05,BATTERY,SIMPLE BATTERY,41.922588771561074,-87.65816517830729,APARTMENT,True,True,D-15,W-05,0.7483527329047486,0.2516,MEDIUM
CR-2024-003640,2024-02-20 21:18:08,NARCOTICS,POSSESSION OF COCAINE,41.86647555763904,-87.60927858644779,PARK,True,False,D-11,W-10,0.6184050748353097,0.2544,MEDIUM
CR-2024-000925,2025-02-08 21:35:41,MOTOR VEHICLE THEFT,AUTOMOBILE,41.76274431725391,-87.58461722768477,SIDEWALK,True,False,D-10,W-25,0.13204781689736142,0.5786,HIGH
CR-2023-002379,2023-06-29 16:47:05,BURGLARY,RESIDENTIAL,41.86811866552806,-87.61897144771844,STREET,False,False,D-01,W-18,0.11491044658481163,0.5901,HIGH
CR-2025-004475,2023-01-25 08:15:31,NARCOTICS,POSSESSION OF COCAINE,41.7848410664075,-87.65926856566574,SIDEWALK,False,False,D-14,W-31,0.8628768658879962,0.0914,LOW
CR-2023-005508,2023-11-03 17:19:32,NARCOTICS,POSSESSION OF COCAINE,41.77453890164287,-87.64768573133124,RESIDENCE,False,False,D-04,W-31,0.791943579862129,0.1387,LOW
CR-2023-005334,2025-04-30 15:35:03,CRIMINAL DAMAGE,GRAFFITI,41.87908677034213,-87.63881244458643,APARTMENT,False,True,D-10,W-02,0.11049496710551207,0.4151,MEDIUM
CR-2023-000777,2023-03-14 21:04:05,THEFT,PETTY THEFT,41.87652337994577,-87.72028742087731,STREET,False,False,D-15,W-23,0.12631229361910867,0.4077,MEDIUM
CR-2023-004323,2024-05-18 09:03:51,ROBBERY,ARMED ROBBERY,41.84505629970192,-87.63310848910402,STREET,False,False,D-06,W-03,0.20150759422784573,0.7985,CRITICAL
CR-2023-002307,2025-08-01 22:16:05,CRIMINAL DAMAGE,TO PROPERTY,41.78029659849612,-87.63674124284971,PARK,False,False,D-03,W-13,0.10856336589150577,0.416,MEDIUM
CR-2023-003702,2025-05-26 15:32:15,NARCOTICS,POSSESSION OF HEROIN,41.93295615224391,-87.62198793572627,SIDEWALK,True,False,D-01,W-12,0.7231612461339338,0.1846,LOW
CR-2025-004166,2024-04-17 07:25:25,BATTERY,AGGRAVATED BATTERY,41.883302441771214,-87.7140753282402,SIDEWALK,True,False,D-08,W-10,0.7241993923967305,0.2758,MEDIUM
CR-2024-003571,2025-04-11 02:32:26,MOTOR VEHICLE THEFT,AUTOMOBILE,41.779756795355006,-87.67102176148096,COMMERCIAL BUILDING,False,False,D-12,W-48,0.1499228856287616,0.5667,HIGH
CR-2025-005048,2025-08-19 11:13:51,ROBBERY,STRONGARM ROBBERY,41.888197005383496,-87.6252237189294,APARTMENT,False,False,D-07,W-02,0.17881608468867002,0.8212,CRITICAL
CR-2023-000009,2025-12-26 04:30:35,ASSAULT,AGGRAVATED ASSAULT,41.93023951848958,-87.68354607402671,COMMERCIAL BUILDING,False,False,D-13,W-47,0.0990103763003785,0.901,CRITICAL
CR-2025-001652,2023-02-07 21:24:31,MOTOR VEHICLE THEFT,AUTOMOBILE,41.97041642796845,-87.63407258070254,RESIDENCE,False,False,D-05,W-36,0.13575687320038524,0.5762,HIGH
CR-2024-001234,2025-07-28 05:17:24,CRIMINAL DAMAGE,TO VEHICLE,41.79598322482028,-87.63423284548949,PARK,False,False,D-08,W-28,0.17784022565173482,0.3837,MEDIUM
CR-2024-002797,2025-02-03 09:56:07,THEFT,GRAND THEFT,41.97089865090607,-87.69015543947762,PARK,False,False,D-14,W-29,0.1491471919840793,0.3971,MEDIUM
CR-2025-003374,2024-12-18 00:19:48,NARCOTICS,SALE/MANUFACTURE,41.870507164083726,-87.63249271862308,ALLEY,True,False,D-15,W-01,0.7583584251905763,0.1611,LOW
CR-2025-005363,2024-03-25 13:02:24,THEFT,GRAND THEFT,41.768023684994105,-87.66595005638261,ALLEY,False,False,D-11,W-44,0.17083018843944164,0.3869,MEDIUM
