crime_id,date,category,description,latitude,longitude,location_description,arrest,domestic,district,ward
CR-2025-004535,2023-12-23 19:51:05,MOTOR VEHICLE THEFT,TRUCK,41.96685955130281,-87.66571261213124,ALLEY,False,False,D-14,W-08
CR-2025-001682,2023-04-23 10:59:11,NARCOTICS,POSSESSION OF HEROIN,41.86746468563555,-87.60050111293711,ALLEY,False,False,D-02,W-43
CR-2025-002417,2025-10-31 18:29:40,MOTOR VEHICLE THEFT,AUTOMOBILE,41.91017366216675,-87.65344041506941,PARKING LOT,False,False,D-10,W-24
CR-2023-005616,2024-10-24 15:48:44,MOTOR VEHICLE THEFT,MOTORCYCLE,41.88406714465657,-87.72949199959864,SIDEWALK,False,True,D-03,W-46
CR-2025-004247,2024-05-08 16:48:35,THEFT,RETAIL THEFT,41.75421192593932,-87.6104670045773,PARKING LOT,False,False,D-05,W-07
CR-2025-002633,2025-04-28 09:16:05,ASSAULT,SIMPLE ASSAULT,41.89448160175974,-87.63801857956311,STREET,False,True,D-04,W-05
CR-2023-002763,2025-09-17 00:48:58,ROBBERY,ARMED ROBBERY,41.806865808353855,-87.62867391564058,RESIDENCE,True,False,D-14,W-50
CR-2024-004846,2024-05-26 22:22:35,NARCOTICS,SALE/MANUFACTURE,41.91605554502963,-87.6332183883815,APARTMENT,True,False,D-14,W-24
CR-2024-004009,2024-03-28 05:29:25,MOTOR VEHICLE THEFT,AUTOMOBILE,41.831924839146126,-87.60455381088364,STREET,False,False,D-02,W-33
CR-2023-000000,2024-05-16 07:06:43,BATTERY,DOMESTIC BATTERY,41.958334283060225,-87.65806528602342,STREET,True,True,D-10,W-02
CR-2023-002079,2024-08-17 04:06:29,ROBBERY,STRONGARM ROBBERY,41.76265432786256,-87.62689579424536,SIDEWALK,False,False,D-08,W-42
CR-2025-000896,2024-06-29 22:35:56,ROBBERY,STRONGARM ROBBERY,41.87569800806651,-87.61972989885325,APARTMENT,False,False,D-10,W-29
CR-2023-000438,2024-07-05 01:35:26,BATTERY,AGGRAVATED BATTERY,41.87033583051446,-87.62644318072542,APARTMENT,False,True,D-09,W-38
CR-2024-000949,2024-08-11 08:12:19,BATTERY,DOMESTIC BATTERY,41.79292298619853,-87.63638700795073,ALLEY,False,True,D-08,W-39
CR-2024-001927,2023-05-20 18:36:00,BATTERY,DOMESTIC BATTERY,41.9410898812603,-87.65832598440464,STREET,False,False,D-08,W-45
CR-2025-001991,2024-11-13 20:33:01,ROBBERY,ARMED ROBBERY,41.93733702122122,-87.74712289259831,PARK,False,False,D-12,W-43
CR-2023-000063,2023-02-22 04:50:50,CRIMINAL DAMAGE,GRAFFITI,41.863241955123044,-87.63829446594404,RESIDENCE,False,False,D-07,W-34
CR-2025-005279,2023-10-21 18:02:16,MOTOR VEHICLE THEFT,AUTOMOBILE,41.87656027139825,-87.609345890572,PARK,False,False,D-11,W-28
CR-2025-003341,2025-09-08 23:49:17,ROBBERY,ARMED ROBBERY,41.7967793597532,-87.63027796732538,PARK,False,False,D-13,W-30
CR-2023-004017,2023-12-07 16:28:00,NARCOTICS,SALE/MANUFACTURE,41.77073465548347,-87.57936549011849,PARK,True,False,D-01,W-35
CR-2024-000625,2024-07-04 21:41:51,THEFT,,41.88306320348322,-87.61729706557587,PARKING LOT,False,False,D-08,W-30
CR-2023-002016,2024-12-15 18:14:09,BURGLARY,RESIDENTIAL,41.86083269395171,-87.67238617989229,COMMERCIAL BUILDING,False,True,D-09,W-47
CR-2023-002499,2025-08-30 20:44:10,MOTOR VEHICLE THEFT,MOTORCYCLE,41.79910090473505,-87.65020163995077,ALLEY,False,False,D-15,W-14
CR-2025-004541,2025-06-09 13:14:39,NARCOTICS,POSSESSION OF COCAINE,41.87597506052192,-87.62526515649478,APARTMENT,False,False,D-10,W-22
CR-2023-000219,2024-08-25 14:43:04,ASSAULT,SIMPLE ASSAULT,41.736315439016124,-87.63038869247242,ALLEY,False,False,D-09,W-17
CR-2023-004923,2024-05-19 02:54:26,MOTOR VEHICLE THEFT,TRUCK,41.78561033184236,-87.62272622448221,PARK,False,False,D-08,W-37
CR-2023-002274,2023-07-28 20:42:56,BATTERY,DOMESTIC BATTERY,41.88425825127992,-87.63326604216186,COMMERCIAL BUILDING,True,False,D-01,W-11
CR-2023-005157,2025-10-27 14:26:37,OTHER OFFENSE,DUPLICATE ID TEST RECORD,41.762556449254824,-87.60611492573788,SIDEWALK,False,False,D-04,W-38
CR-2025-005786,2025-06-20 23:50:35,BURGLARY,,41.87180229506254,-87.62947430472273,SIDEWALK,False,False,D-15,W-31
CR-2025-000794,2024-11-09 22:08:20,CRIMINAL DAMAGE,GRAFFITI,41.93184819558702,-87.65357712233907,APARTMENT,False,False,D-10,W-31
CR-2023-003654,2023-09-21 02:34:27,THEFT,RETAIL THEFT,41.92739626925277,-87.6747459648947,PARK,False,False,D-11,W-33
CR-2023-000399,2024-08-02 23:26:11,NARCOTICS,POSSESSION OF HEROIN,41.878524775641964,-87.62935365790757,SIDEWALK,True,False,D-04,W-24
CR-2025-005183,2025-08-29 21:56:15,THEFT,FROM BUILDING,41.753508419228005,-87.6155447098627,STREET,False,False,D-05,W-03
CR-2025-005915,2025-07-31 23:50:32,THEFT,GRAND THEFT,41.86984199047699,-87.63905095164935,SIDEWALK,False,False,D-10,W-39
CR-2024-005800,2024-06-27 12:04:13,ASSAULT,SIMPLE ASSAULT,41.85026100069218,-87.6225056904289,RESIDENCE,False,False,D-09,W-06
CR-2023-002322,2024-06-22 08:20:45,MOTOR VEHICLE THEFT,MOTORCYCLE,41.79483311707558,-87.58859249893196,ALLEY,False,False,D-05,W-12
CR-2025-003611,2023-02-04 01:19:00,NARCOTICS,POSSESSION OF COCAINE,41.87692566416029,-87.67078173967425,RESIDENCE,True,False,D-14,W-24
CR-2023-002667,2024-12-29 21:45:51,THEFT,RETAIL THEFT,41.93296518370806,-87.66525923693635,PARK,False,False,D-01,W-03
CR-2024-001825,2025-02-20 13:19:37,THEFT,GRAND THEFT,41.956561056936735,-87.64428404855452,SIDEWALK,False,False,D-12,W-38
CR-2024-003286,2024-07-26 16:51:50,ROBBERY,STRONGARM ROBBERY,41.832475176364625,-87.64074411160843,ALLEY,False,False,D-06,W-36
CR-2023-004146,2024-10-09 03:21:56,ASSAULT,AGGRAVATED ASSAULT,41.79902333476831,-87.57423957497029,COMMERCIAL BUILDING,False,False,D-04,W-07
CR-2024-004738,2024-08-19 15:23:53,CRIMINAL DAMAGE,TO PROPERTY,41.885490304521,-87.69826567664091,STREET,False,False,D-13,W-30
CR-2024-001453,2025-04-26 20:18:43,CRIMINAL DAMAGE,TO VEHICLE,41.87185708392673,-87.6467510400856,APARTMENT,True,False,D-08,W-45
CR-2025-000743,2023-07-27 23:25:20,MOTOR VEHICLE THEFT,MOTORCYCLE,41.85682451400601,-87.65621213217972,COMMERCIAL BUILDING,False,False,D-08,W-23
CR-2025-003737,2025-06-10 17:10:29,NARCOTICS,POSSESSION OF HEROIN,41.876669883632054,-87.60384517277714,RESIDENCE,False,False,D-08,W-08
CR-2023-000396,2023-10-06 00:40:19,ROBBERY,ARMED ROBBERY,41.882173682557934,-87.6489512286373,APARTMENT,False,False,D-14,W-42
CR-2023-002220,2024-01-09 16:50:26,BATTERY,DOMESTIC BATTERY,41.85617515974541,-87.72288324501454,STREET,True,True,D-07,W-26
CR-2023-003135,2023-07-30 18:09:29,BATTERY,AGGRAVATED BATTERY,41.941153048849074,-87.64046355411219,APARTMENT,False,False,D-04,W-23
CR-2023-005355,2025-04-30 06:58:04,CRIMINAL DAMAGE,TO PROPERTY,41.8957214270035,-87.59805981914754,ALLEY,False,True,D-02,W-28
CR-2024-004906,2023-01-20 21:17:13,ROBBERY,STRONGARM ROBBERY,41.788530316306485,-87.60098285733945,APARTMENT,False,False,D-01,W-35
CR-2023-001449,2024-05-13 13:07:21,MOTOR VEHICLE THEFT,MOTORCYCLE,41.94265104961199,-87.64955342191193,ALLEY,False,False,D-12,W-45
CR-2023-001218,2024-03-30 18:34:54,BURGLARY,FORCIBLE ENTRY,41.87612791106493,-87.61740929242838,STREET,True,False,D-12,W-28
CR-2025-003755,2025-06-26 01:06:52,MOTOR VEHICLE THEFT,AUTOMOBILE,41.904272921099356,-87.59372743686619,ALLEY,False,False,D-04,W-15
CR-2024-001369,2025-11-29 04:54:08,BURGLARY,RESIDENTIAL,41.901412406310726,-87.61699036035172,PARKING LOT,False,False,D-03,W-12
CR-2023-004377,2024-08-16 10:17:03,BATTERY,DOMESTIC BATTERY,41.868258541459916,-87.61076116492153,SIDEWALK,False,True,D-15,W-35
CR-2024-005755,2024-03-11 02:50:21,NARCOTICS,SALE/MANUFACTURE,41.80411039924857,-87.62664825397022,COMMERCIAL BUILDING,True,False,D-07,W-39
CR-2024-004246,2024-07-29 02:30:17,ASSAULT,SIMPLE ASSAULT,41.87856314709979,-87.73689491558424,ALLEY,False,False,D-10,W-19
CR-2024-002422,2024-11-09 23:13:04,MOTOR VEHICLE THEFT,MOTORCYCLE,41.901594669822046,-87.71734243808464,APARTMENT,True,False,D-11,W-20
CR-2024-002173,2025-06-22 11:58:27,NARCOTICS,SALE/MANUFACTURE,41.87738943946184,-87.65353265145019,STREET,True,False,D-07,W-13
CR-2025-003587,2025-10-10 18:17:18,NARCOTICS,,41.89871916901365,-87.6244047872847,APARTMENT,True,False,D-09,W-47
CR-2024-001567,2025-12-31 21:56:10,ASSAULT,SIMPLE ASSAULT,41.77993314080677,-87.61792494673882,ALLEY,False,True,D-06,W-14
CR-2023-002127,2025-04-18 12:56:15,NARCOTICS,POSSESSION OF COCAINE,41.953076960515794,-87.63459113167166,STREET,False,False,D-15,W-03
CR-2024-003646,2025-02-28 01:25:44,ASSAULT,AGGRAVATED ASSAULT,41.86933351168168,-87.74450858888508,PARKING LOT,False,False,D-02,W-03
CR-2025-003947,2025-08-04 10:08:15,NARCOTICS,POSSESSION OF HEROIN,41.73051425100716,-87.6427289735441,PARK,True,False,D-12,W-19
CR-2024-001990,2024-09-28 01:12:08,CRIMINAL DAMAGE,TO PROPERTY,41.975651257054245,-87.62248770873023,APARTMENT,False,False,D-12,W-14
CR-2025-003080,2025-10-25 20:50:24,ROBBERY,STRONGARM ROBBERY,41.883181678203435,-87.71121256105042,SIDEWALK,False,False,D-06,W-39
CR-2025-003593,2023-01-25 20:32:37,MOTOR VEHICLE THEFT,AUTOMOBILE,41.90709394449919,-87.61286737385339,STREET,False,False,D-10,W-45
CR-2025-002252,2025-10-25 17:40:34,ROBBERY,STRONGARM ROBBERY,41.94411864604544,-87.6477118920479,RESIDENCE,False,False,D-05,W-49
CR-2024-003091,2024-06-09 02:53:22,ROBBERY,STRONGARM ROBBERY,41.85216225665745,-87.60050623926266,RESIDENCE,False,False,D-15,W-22
CR-2024-002224,2024-02-24 21:59:15,BATTERY,DOMESTIC BATTERY,41.885311168696525,-87.60734934388832,PARK,True,False,D-05,W-15
CR-2025-003782,2023-05-13 09:09:15,MOTOR VEHICLE THEFT,TRUCK,41.88713407712651,-87.75787939537729,PARK,False,False,D-01,W-37
CR-2025-000110,2025-03-31 21:08:30,ROBBERY,ARMED ROBBERY,41.91281987850011,-87.65780897788888,COMMERCIAL BUILDING,False,False,D-06,W-20
CR-2023-003543,2024-06-12 00:48:04,NARCOTICS,POSSESSION OF COCAINE,41.95116156816835,-87.69302257407902,RESIDENCE,True,False,D-08,W-25
CR-2025-004169,2025-03-19 01:31:35,BURGLARY,FORCIBLE ENTRY,41.78261951587018,-87.63328140762063,APARTMENT,False,False,D-07,W-07
CR-2024-004051,2023-04-04 06:25:55,BATTERY,SIMPLE BATTERY,41.87089138380197,-87.65792338096071,PARK,True,True,D-07,W-02
CR-2023-003834,2024-08-03 01:44:33,CRIMINAL DAMAGE,TO PROPERTY,41.77879817907196,-87.63003149131626,SIDEWALK,False,False,D-14,W-45
CR-2024-000919,2025-05-06 02:59:02,BURGLARY,RESIDENTIAL,41.94773540018711,-87.65946233714544,COMMERCIAL BUILDING,False,True,D-06,W-41
CR-2023-004218,2025-04-23 16:11:45,NARCOTICS,POSSESSION OF COCAINE,41.95155269116882,-87.65140089815175,APARTMENT,False,True,D-05,W-29
CR-2025-004496,2025-06-05 17:19:02,ROBBERY,ARMED ROBBERY,41.775033757335976,-87.67433233680043,COMMERCIAL BUILDING,False,True,D-15,W-25
CR-2025-004226,2023-06-13 13:15:54,ASSAULT,AGGRAVATED ASSAULT,41.93068572400401,-87.66779669236868,RESIDENCE,False,True,D-15,W-02
CR-2023-004125,2025-08-18 23:26:00,THEFT,PETTY THEFT,41.87195989137172,-87.64564167353781,RESIDENCE,False,False,D-03,W-49
CR-2025-005702,2025-03-15 20:19:17,NARCOTICS,POSSESSION OF HEROIN,41.88744121393033,-87.71662015268535,PARK,True,False,D-02,W-50
CR-2024-002425,2025-09-01 10:04:47,ROBBERY,ARMED ROBBERY,41.71327957359065,-87.56527475728207,APARTMENT,False,False,D-11,W-02
CR-2023-003423,2023-09-08 18:51:53,BURGLARY,RESIDENTIAL,41.7812013784328,-87.61709399116532,APARTMENT,False,False,D-12,W-34
CR-2024-005656,2024-09-11 23:54:57,ROBBERY,ARMED ROBBERY,41.93142190687259,-87.68147368261978,ALLEY,False,False,D-05,W-44
CR-2025-001016,2025-10-20 00:52:10,CRIMINAL DAMAGE,TO VEHICLE,41.957927155387125,-87.64519059681666,STREET,False,False,D-04,W-11
CR-2023-003426,2025-07-24 23:56:29,ROBBERY,ARMED ROBBERY,41.87858214720447,-87.65568656687219,ALLEY,False,False,D-14,W-20
CR-2025-005276,2023-05-27 03:10:17,MOTOR VEHICLE THEFT,MOTORCYCLE,41.74645679060797,-87.66555276137989,ALLEY,False,False,D-04,W-48
CR-2023-002064,2023-12-02 02:06:27,MOTOR VEHICLE THEFT,,41.86707198447856,-87.60495687621915,SIDEWALK,False,False,D-12,W-14
CR-2023-004524,2023-10-06 15:45:24,BATTERY,SIMPLE BATTERY,41.87519988575481,-87.6163480400195,RESIDENCE,False,False,D-15,W-26
CR-2023-003366,2023-11-20 03:44:52,ROBBERY,ARMED ROBBERY,41.88030947000584,-87.64000741071646,ALLEY,False,False,D-08,W-46
CR-2025-004484,2023-08-27 02:44:04,THEFT,RETAIL THEFT,41.88610542872009,-87.6074057106587,PARKING LOT,False,False,D-03,W-49
CR-2025-001235,2024-05-09 17:14:36,THEFT,RETAIL THEFT,41.80572445119415,-87.56990318763452,PARKING LOT,False,False,D-06,W-40
CR-2025-001073,2025-06-18 17:59:59,ROBBERY,STRONGARM ROBBERY,41.91638192043047,-87.6718699404956,STREET,True,False,D-08,W-44
CR-2024-001456,2025-02-11 00:37:01,ROBBERY,STRONGARM ROBBERY,41.867135655864274,-87.61843117225115,RESIDENCE,False,False,D-11,W-13
CR-2024-002704,2025-01-09 13:17:06,ASSAULT,AGGRAVATED ASSAULT,41.87502073970756,-87.61302175083617,STREET,False,False,D-02,W-22
CR-2023-004200,2025-02-26 22:33:46,CRIMINAL DAMAGE,TO VEHICLE,41.78474662752523,-87.59987522793591,RESIDENCE,False,False,D-12,W-07
CR-2024-004573,2024-03-29 22:11:48,ROBBERY,STRONGARM ROBBERY,41.943440915853444,-87.66489936292297,PARK,True,False,D-05,W-37
CR-2025-004787,2023-01-29 15:42:13,NARCOTICS,SALE/MANUFACTURE,41.884175530787836,-87.64248328264532,ALLEY,True,,D-01,W-28
CR-2025-002744,2025-11-07 10:22:38,ASSAULT,AGGRAVATED ASSAULT,41.867428067088746,-87.63556685318466,ALLEY,False,True,D-03,W-49
CR-2025-002114,2025-04-30 06:16:58,ROBBERY,ARMED ROBBERY,41.95393163011182,-87.65512887838351,PARKING LOT,False,False,D-10,W-09
CR-2023-004053,2024-05-08 00:42:41,ASSAULT,AGGRAVATED ASSAULT,41.777941904107564,-87.60853085072878,STREET,False,False,D-03,W-09
CR-2023-000024,2024-09-14 09:50:37,ROBBERY,STRONGARM ROBBERY,41.955272365791366,-87.69056080310725,APARTMENT,False,False,D-13,W-48
CR-2024-000709,2025-10-12 05:48:27,BURGLARY,RESIDENTIAL,41.90811243167543,-87.71775895638679,PARK,False,False,D-14,W-12
CR-2025-000797,2023-10-23 09:41:41,NARCOTICS,POSSESSION OF HEROIN,41.84265601346688,-87.64494596057065,RESIDENCE,True,False,D-03,W-39
CR-2024-004726,2023-07-10 12:30:59,THEFT,PETTY THEFT,41.93588453912536,-87.65070151309163,ALLEY,True,False,D-04,W-23
CR-2023-000039,2024-06-01 15:04:25,MOTOR VEHICLE THEFT,AUTOMOBILE,41.95023521553071,-87.69505137829202,STREET,False,False,D-05,W-06
CR-2023-003288,2025-07-09 23:43:13,MOTOR VEHICLE THEFT,AUTOMOBILE,41.93623012192538,-87.67545735826444,COMMERCIAL BUILDING,False,False,D-01,W-30
CR-2024-005605,2024-03-11 10:09:52,THEFT,FROM BUILDING,41.803788167291856,-87.63103639969445,RESIDENCE,False,False,D-05,W-13
CR-2025-002684,2023-08-28 06:54:25,BURGLARY,COMMERCIAL,41.87076670821435,-87.60596589507334,APARTMENT,False,False,D-03,W-23
CR-2023-002865,2024-07-26 11:47:53,THEFT,FROM BUILDING,41.94550242876104,-87.65443918258299,COMMERCIAL BUILDING,False,False,D-12,W-28
CR-2023-003729,2024-07-16 01:33:33,ROBBERY,STRONGARM ROBBERY,41.9360644927696,-87.68225991568734,ALLEY,True,False,D-02,W-32
CR-2025-004703,2023-09-28 10:26:05,NARCOTICS,POSSESSION OF HEROIN,41.924440840753185,-87.66383142505661,APARTMENT,True,False,D-15,W-18
CR-2023-000876,2023-07-25 11:16:49,ROBBERY,STRONGARM ROBBERY,41.762548107921816,-87.67476582242142,RESIDENCE,False,False,D-02,W-15
CR-2024-000373,2024-04-11 13:20:07,MOTOR VEHICLE THEFT,AUTOMOBILE,41.95213533528954,-87.67040765864706,PARK,False,False,D-09,W-47
CR-2024-005323,2023-05-14 02:34:58,ASSAULT,AGGRAVATED ASSAULT,41.90755329250316,-87.62477259150198,PARKING LOT,True,False,D-15,W-42
CR-2025-005987,2025-05-11 20:36:47,BATTERY,,41.935133233529754,-87.6828029878408,COMMERCIAL BUILDING,True,False,D-03,W-35
CR-2024-005521,2023-02-16 05:10:04,PETTY THEFT,GRAND THEFT,41.9439064019674,-87.63379957570977,APARTMENT,False,False,D-07,W-13
CR-2023-000162,2024-07-11 16:45:36,BATTERY,AGGRAVATED BATTERY,41.92827965237001,-87.67958377225575,PARKING LOT,True,False,D-03,W-24
CR-2024-005086,2023-12-01 05:16:08,BATTERY,SIMPLE BATTERY,41.89212047913092,-87.72048457349638,RESIDENCE,False,True,D-05,W-01
CR-2024-001711,2023-08-05 23:15:46,MOTOR VEHICLE THEFT,MOTORCYCLE,41.789546091465745,-87.6185448561028,RESIDENCE,False,False,D-15,W-22
CR-2024-001156,2023-03-01 22:03:34,ROBBERY,STRONGARM ROBBERY,41.881551061387874,-87.62233385366363,STREET,False,False,D-15,W-44
CR-2023-005703,2024-12-19 15:57:07,THEFT,PETTY THEFT,41.86654073074812,-87.60699039855974,APARTMENT,False,False,D-07,W-27
CR-2023-003663,2025-09-08 20:06:03,BURGLARY,RESIDENTIAL,41.8083563211887,-87.61879660218055,STREET,False,False,D-13,W-30
CR-2025-003113,2024-08-24 12:32:57,ROBBERY,ARMED ROBBERY,41.854931673891834,-87.71981028207304,STREET,False,False,D-06,W-06
CR-2023-003294,2024-07-01 22:35:56,ROBBERY,ARMED ROBBERY,41.864759784329564,-87.72205474343541,PARK,False,False,D-02,W-06
CR-2023-005802,2023-09-20 23:34:17,BURGLARY,RESIDENTIAL,41.93751451134151,-87.6768548786986,PARKING LOT,False,False,D-05,W-07
CR-2023-004563,2024-01-03 04:57:41,ASSAULT,AGGRAVATED ASSAULT,41.89087702250287,-87.74155925077788,PARK,False,False,D-08,W-14
CR-2024-005245,2023-12-31 16:36:20,MOTOR VEHICLE THEFT,AUTOMOBILE,41.92823786986479,-87.65360054074728,COMMERCIAL BUILDING,False,False,D-08,W-50
CR-2024-005905,2023-03-15 16:13:40,ROBBERY,ARMED ROBBERY,41.86595396798916,-87.64856841873066,RESIDENCE,False,False,D-14,W-01
CR-2023-000987,2023-10-13 00:03:32,MOTOR VEHICLE THEFT,MOTORCYCLE,41.778432281088854,-87.63871296132723,ALLEY,True,False,D-03,W-43
CR-2025-004322,2025-07-23 09:53:32,ROBBERY,STRONGARM ROBBERY,41.95344389708468,-87.69470617162702,RESIDENCE,False,False,D-15,W-17
CR-2025-003851,2025-11-15 12:44:45,MOTOR VEHICLE THEFT,TRUCK,41.76247411907457,-87.60413604410647,PARKING LOT,False,False,D-06,W-22
CR-2025-001868,2025-03-03 14:02:37,NARCOTICS,POSSESSION OF HEROIN,41.871232274207266,-87.6321904334822,RESIDENCE,False,False,D-07,W-20
CR-2023-003084,2024-03-22 01:34:13,MOTOR VEHICLE THEFT,MOTORCYCLE,41.87567067774588,-87.62322380950755,ALLEY,False,False,D-13,W-47
CR-2025-000824,2025-05-14 02:16:56,ROBBERY,STRONGARM ROBBERY,41.97214772103129,-87.60350872715962,APARTMENT,False,False,D-02,W-02
CR-2025-002456,2025-03-02 03:03:28,BATTERY,DOMESTIC BATTERY,41.79957788571414,-87.62505064219371,COMMERCIAL BUILDING,True,False,D-10,W-38
CR-2023-002712,2023-05-03 21:57:09,BATTERY,DOMESTIC BATTERY,41.87740327209434,-87.71509394151983,RESIDENCE,True,False,D-11,W-42
CR-2024-001660,2023-01-31 04:16:44,ASSAULT,AGGRAVATED ASSAULT,41.95232262918048,-87.67338136579471,COMMERCIAL BUILDING,False,True,D-14,W-30
CR-2024-004813,2023-11-23 15:02:42,CRIMINAL DAMAGE,TO PROPERTY,41.952099251746844,-87.60726832677939,PARK,False,False,D-15,W-36
CR-2023-004740,2024-08-16 03:14:07,ASSAULT,SIMPLE ASSAULT,41.79349592703848,-87.63988120492513,SIDEWALK,False,False,D-15,W-47
CR-2024-003373,2024-07-17 05:08:42,BATTERY,SIMPLE BATTERY,41.755034547451245,-87.61604452623887,PARKING LOT,True,True,D-11,W-33
CR-2025-004685,2023-05-25 04:42:06,BATTERY,SIMPLE BATTERY,41.74125418986674,-87.63024775582603,RESIDENCE,False,True,D-12,W-04
CR-2025-000080,2023-10-11 08:30:55,ROBBERY,ARMED ROBBERY,41.75453295824432,-87.60932288490645,ALLEY,False,False,D-05,W-29
CR-2025-003899,2025-08-09 00:13:47,MOTOR VEHICLE THEFT,MOTORCYCLE,41.78250775048588,-87.67484264419075,APARTMENT,False,False,D-04,W-11
CR-2025-004700,2024-02-01 02:45:49,CRIMINAL DAMAGE,TO PROPERTY,41.88882854875837,-87.63570026687235,APARTMENT,False,False,D-15,W-20
CR-2023-000960,2023-06-04 20:35:35,ASSAULT,SIMPLE ASSAULT,41.7294175047406,-87.61030224359706,PARKING LOT,False,False,D-04,W-37
CR-2023-005559,2025-04-30 02:00:55,NARCOTICS,POSSESSION OF COCAINE,,,PARK,True,False,D-11,W-24
CR-2023-001479,2024-04-02 16:45:43,ROBBERY,STRONGARM ROBBERY,41.89513430220775,-87.64639440268618,ALLEY,False,False,D-01,W-39
CR-2023-005145,2024-06-15 21:31:39,NARCOTICS,POSSESSION OF HEROIN,41.92842859227035,-87.68313966573594,STREET,True,False,D-14,W-06
CR-2024-003898,2023-06-18 00:07:07,BURGLARY,RESIDENTIAL,41.8564712044554,-87.732656873002,COMMERCIAL BUILDING,False,False,D-09,W-12
CR-2025-002126,2024-11-02 21:59:36,THEFT,GRAND THEFT,41.952590684605255,-87.67713250344318,SIDEWALK,False,False,D-11,W-48
CR-2025-002840,2023-05-26 02:53:12,THEFT,GRAND THEFT,41.86347868133302,-87.73305279276443,PARK,True,False,D-09,W-17
CR-2023-003156,2024-03-07 23:28:15,BURGLARY,FORCIBLE ENTRY,41.9236082397495,-87.6431431932253,PARKING LOT,False,False,D-07,W-33
CR-2023-003516,2024-02-14 12:18:17,BATTERY,AGGRAVATED BATTERY,41.958418346581716,-87.67494648544553,ALLEY,True,True,D-05,W-35
CR-2024-003349,2025-10-16 01:13:34,CRIMINAL DAMAGE,TO VEHICLE,41.75065375356954,-87.64959592174104,RESIDENCE,False,False,D-12,W-34
CR-2023-005985,2023-09-29 01:35:28,THEFT,GRAND THEFT,41.95365283975743,-87.68430032712335,COMMERCIAL BUILDING,False,False,D-07,W-27
CR-2025-004514,2023-03-03 01:32:42,NARCOTICS,SALE/MANUFACTURE,41.88252837137518,-87.63999167477377,STREET,False,False,D-14,W-32
CR-2025-000929,2025-06-08 10:51:54,ASSAULT,AGGRAVATED ASSAULT,41.9541738725856,-87.65009356322457,PARKING LOT,False,True,D-11,W-18
CR-2024-004465,2024-06-17 09:04:45,PETTY THEFT,SIMPLE BATTERY,41.941073166457244,-87.651764757935,STREET,True,False,D-06,W-14
CR-2024-002890,2023-08-21 15:46:58,ASSAULT,SIMPLE ASSAULT,41.859611895331696,-87.64006737595919,STREET,False,False,D-15,W-28
CR-2024-005977,2023-12-29 19:30:06,NARCOTICS,POSSESSION OF HEROIN,41.75811780261295,-87.6412737237433,ALLEY,True,False,D-05,W-07
CR-2023-003564,2024-12-17 23:19:26,ASSAULT,AGGRAVATED ASSAULT,41.88100172862488,-87.6101520224585,SIDEWALK,False,False,D-11,W-19
CR-2025-003032,2023-11-13 05:07:28,ROBBERY,ARMED ROBBERY,41.7834017759424,-87.63582333300565,APARTMENT,False,True,D-04,W-30
CR-2025-005450,2025-02-18 03:15:37,BATTERY,DOMESTIC BATTERY,41.86420230117831,-87.63780315438736,PARKING LOT,True,False,D-12,W-19
CR-2025-000533,2023-09-01 05:34:15,BURGLARY,RESIDENTIAL,41.92250637048558,-87.63208346425243,SIDEWALK,False,False,D-13,W-04
CR-2023-004179,2024-04-10 07:33:27,CRIMINAL DAMAGE,GRAFFITI,41.87044278265106,-87.73756865081323,SIDEWALK,False,False,D-06,W-45
CR-2024-005845,2023-07-21 18:47:35,PETTY THEFT,SIMPLE BATTERY,41.764606604431265,-87.58493817087826,APARTMENT,True,False,D-02,W-12
CR-2023-002208,2023-10-01 23:48:36,BURGLARY,COMMERCIAL,41.95364133618173,-87.69429123435508,PARKING LOT,False,False,D-15,W-42
CR-2025-005678,2023-04-01 20:37:55,BATTERY,DOMESTIC BATTERY,41.78023460681197,-87.61329742575417,RESIDENCE,True,True,D-14,W-04
CR-2023-005289,2024-06-10 17:20:51,NARCOTICS,POSSESSION OF COCAINE,41.8839297086905,-87.63382932435907,SIDEWALK,False,False,D-07,W-40
CR-2024-002275,2024-05-26 13:03:55,BATTERY,DOMESTIC BATTERY,41.898997718869026,-87.61720976328652,PARKING LOT,False,True,D-06,W-18
CR-2025-001601,2025-11-19 00:53:59,CRIMINAL DAMAGE,TO VEHICLE,41.78445724639502,-87.59702835466717,PARKING LOT,False,False,D-14,W-20
CR-2024-005935,2023-03-14 16:59:23,CRIMINAL DAMAGE,TO PROPERTY,41.91076145328922,-87.7303919062662,APARTMENT,True,False,D-08,W-11
CR-2025-003578,2024-11-02 22:09:05,CRIMINAL DAMAGE,TO VEHICLE,41.971754838510556,-87.67080089926033,APARTMENT,True,False,D-01,W-16
CR-2025-002459,2024-09-06 02:20:10,THEFT,RETAIL THEFT,41.81267785224967,-87.59668136776205,ALLEY,True,False,D-08,W-07
CR-2025-003530,2024-09-28 16:40:11,NARCOTICS,POSSESSION OF COCAINE,41.90114091772565,-87.62083693441159,SIDEWALK,True,False,D-03,W-30
CR-2024-001180,2024-01-16 03:52:16,ROBBERY,STRONGARM ROBBERY,41.75316571229545,-87.66281675714609,ALLEY,False,False,D-03,W-36
